SubSite,StreamName,SurveyDateTime,Year,dceType,Species,PitTagID,FishStatus,Tag2RecaptureType,Tag2Type
AmonsonSC2,Lemhi River,6/15/2015,2015,Mark,Steelhead,,Live,New Tag,Fin Clip
AmonsonSC2,Lemhi River,6/15/2015,2015,Mark,Steelhead,,Live,New Tag,Fin Clip
AmonsonSC2,Lemhi River,6/15/2015,2015,Mark,Chinook,,Live,New Tag,Fin Clip
AmonsonSC2,Lemhi River,6/15/2015,2015,Mark,Steelhead,,Live,New Tag,Fin Clip
AmonsonSC2,Lemhi River,6/15/2015,2015,Mark,Chinook,,Live,New Tag,Fin Clip
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,3D9.1C2DF82AAE,Live,Non-Efficiency Recapture,Fin Clip
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
ThorMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,Non-Efficiency Recapture,Fin Clip
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,384.3B23985312,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,Non-Efficiency Recapture,Fin Clip
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,3D9.239F885D25,Live,Non-Efficiency Recapture,Fin Clip
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,Non-Efficiency Recapture,Fin Clip
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
AmonsonMC,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
AmonsonSC1,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
AmonsonSC1,Lemhi River,6/17/2015,2015,Recapture,Chinook,,Live,,
AmonsonSC1,Lemhi River,6/17/2015,2015,Recapture,Chinook,3D9.239F87213B,Live,Non-Efficiency Recapture,Fin Clip
AmonsonSC1,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonSC1,Lemhi River,6/17/2015,2015,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Chinook,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Chinook,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Chinook,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Chinook,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Chinook,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Chinook,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Chinook,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Chinook,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Chinook,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Chinook,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Chinook,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Chinook,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Chinook,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Chinook,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Chinook,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Chinook,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Chinook,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Chinook,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Steelhead,,Live,Non-Efficiency Recapture,Fin Clip
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Steelhead,,Dead,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Steelhead,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Chinook,,Live,,
AmonsonSC2,Lemhi River,6/18/2015,2015,Recapture,Steelhead,,Live,,
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2D576755,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2D57A279,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2D57DEE6,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2D577441,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2D571020,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2D586B03,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2D57A271,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2D58067D,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2D57B3B2,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2D570032,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Chinook,3D9.1C2D5707DB,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2D57A32C,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Chinook,3D9.1C2D56FF0A,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2D570648,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.239F871C5E,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2D570463,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Chinook,3D9.1C2D588F20,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2D57A175,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2D57A4F7,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2D57A47C,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2D57B251,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2D577896,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2D58639A,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2D579EB2,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Chinook,3D9.1C2D5707CF,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Chinook,3D9.1C2D5707E3,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2D586594,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2D58744F,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2D56FCEE,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Chinook,3D9.1C2D586D12,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2D586EFD,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2D5710CF,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2D576C8E,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2D57B3C3,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2D586362,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2D570A6A,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2D586925,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Chinook,3D9.1C2D577A0E,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Chinook,3D9.1C2D56FEC6,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Chinook,3D9.1C2D587276,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Chinook,3D9.1C2D576F02,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2DEFA653,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2DEFA627,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2DEF993D,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Chinook,3D9.1C2DEFBF64,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2DEFDA2A,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2DEF1F3E,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2DF825F3,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2DEF3CA7,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Chinook,3D9.1C2DEFDC14,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2DEF6652,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2DEF71A3,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2DEFCF8A,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2DEEF7D4,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2DEFCCAD,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2DEF7CD0,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2DEF4517,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2D57ED24,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2DEFA2EF,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2DEEF935,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2DEF2CF0,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2DEFC358,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2DEFB4BB,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2DEFEA93,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2DEFCFFE,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2DEFC362,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2DEF7BC1,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.1C2DEF5A90,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,3D9.239F87193D,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/21/2015,2015,Mark,Steelhead,,Live,New Tag,Fin Clip
